t,cum_vax,cum_ref,cohort,kcor_ratio
0,0.0008418379668923068,0.0011668664150933654,dose1,0.7214518776800138
1,0.0015628890057847208,0.002292734079933656,dose1,0.6816704208227564
2,0.0023536516326418755,0.0034314100474264362,dose1,0.6859138370015571
3,0.003122573432227687,0.0048522387153978955,dose1,0.6435325248271705
4,0.0039990054894978545,0.007039655649757097,dose1,0.5680683385511579
5,0.004903257187803715,0.009646130839470378,dose1,0.5083133609625199
6,0.005668912142794912,0.011613312592305441,dose1,0.48813911597133686
7,0.00644475647636415,0.01358646165213636,dose1,0.47435135364154307
8,0.007379795245798732,0.015689760410868753,dose1,0.47035742115068735
9,0.008264045756074612,0.017520675562833925,dose1,0.47167392181687373
10,0.009015799090390207,0.0192886030964506,dose1,0.4674158644273124
11,0.009848736785885433,0.02105717878651926,dose1,0.4677139746623062
12,0.010719701024023021,0.022988609983555057,dose1,0.4663048801656592
0,0.0008116428547427304,0.0011668664150933654,dose2,0.695574783495858
1,0.0017261103421156916,0.002292734079933656,dose2,0.7528611174187189
2,0.002747635945390654,0.0034314100474264362,dose2,0.8007308676649283
3,0.003913214773262216,0.0048522387153978955,dose2,0.8064761447201071
4,0.005283639543064683,0.007039655649757097,dose2,0.7505536925654085
5,0.006744067191648715,0.009646130839470378,dose2,0.6991473890602806
6,0.008003561093409101,0.011613312592305441,dose2,0.6891712445614181
7,0.00926872314967631,0.01358646165213636,dose2,0.682202871233709
8,0.010584030232138063,0.015689760410868753,dose2,0.674582017462269
9,0.011917389289364703,0.017520675562833925,dose2,0.6801900557969641
10,0.013159752691853798,0.0192886030964506,dose2,0.6822553517933676
11,0.014344466017469984,0.02105717878651926,dose2,0.681214998562488
12,0.01566744543431814,0.022988609983555057,dose2,0.681530786108614
0,0.0,0.0011668664150933654,dose3plus,0.0
1,0.0,0.002292734079933656,dose3plus,0.0
2,0.0,0.0034314100474264362,dose3plus,0.0
3,0.0,0.0048522387153978955,dose3plus,0.0
4,0.0,0.007039655649757097,dose3plus,0.0
5,0.0,0.009646130839470378,dose3plus,0.0
6,0.0,0.011613312592305441,dose3plus,0.0
7,0.0,0.01358646165213636,dose3plus,0.0
8,0.1534966344299081,0.015689760410868753,dose3plus,9.783236352914178
9,0.2623116478584631,0.017520675562833925,dose3plus,14.971548722694534
10,0.41580828228837163,0.0192886030964506,dose3plus,21.557200393808177
11,0.6323395180872644,0.02105717878651926,dose3plus,30.029640934713278
12,0.6323395180872644,0.022988609983555057,dose3plus,27.50664431264452
